Gene ID,Gene Name,Design Element,'mbf1c mutant' vs 'wild type' at '0 minute'.p-value,'mbf1c mutant' vs 'wild type' at '0 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '0 minute'.log2foldchange,'mbf1c mutant' vs 'wild type' at '20 minute'.p-value,'mbf1c mutant' vs 'wild type' at '20 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '20 minute'.log2foldchange,'mbf1c mutant' vs 'wild type' at '60 minute'.p-value,'mbf1c mutant' vs 'wild type' at '60 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '60 minute'.log2foldchange
AT3G60140,BGLU30,251428_at,0.976802792113913,-0.278182552994971,0,NA,-1.26511974490015,-0.1,NA,-1.02427272553011,-0.4
AT3G60190,DRP1E,251429_at,0.953143672175718,0.963396281390097,0.1,NA,-0.410408070479268,-0.1,NA,1.26465529770798,0.2
AT3G60200,,251459_at,0.984356637630244,-0.172428685874452,0,NA,1.79055847042983,0.3,NA,2.49909901010305,0.7
AT3G60210,CPN10-1,251425_at,0.953143672175718,1.78435520312878,0.2,NA,-1.02503496031525,-0.2,NA,1.14255505666559,0.2
AT3G60220,ATL4,251412_at,0.959171010660004,0.634758964997682,0.1,NA,0.634594514600064,0.1,NA,-0.564354347456685,-0.1
AT3G60240,EIF4G,251431_at,0.953143672175718,1.5793979122099,0.2,NA,-0.127077544377482,0,NA,0.34858954841103,0.1
AT3G60245,RPL37AC,251409_at,0.959171010660004,0.664387389618968,0.1,NA,-0.761907652426653,-0.1,NA,0.277957547141967,0.1
AT3G60250,CKB3,251411_at,0.981388240207341,0.219876055968567,0,NA,-0.553668136880191,-0.1,NA,0.725372877802582,0.3
AT3G60260,,251406_at,NA,-0.624252757680316,-0.1,NA,-2.07100975867501,-0.2,NA,0.784795215285357,0.1
AT3G60270,,251401_at,0.954458871645888,-0.841686840796083,-0.1,NA,-1.55515678923358,-0.2,NA,0.410985586674205,0
AT3G60280,UCC3,251410_at,0.959171010660004,-0.69643784111695,-0.1,NA,0.241411784307305,0,NA,0.0509325487264903,0
AT3G60290,,251402_at,0.953143672175718,-1.60898727663893,-0.7,NA,0.557573639672481,0.2,NA,-0.113153739743094,0
AT3G60300,,251403_at,0.953143672175718,-1.15040586425923,-0.5,NA,0.718816484446569,0.2,NA,-1.04434749935538,-0.3
AT3G60310,,251404_at,NA,0.148776229402559,0,NA,-0.0249527023241134,0,NA,1.03686912796426,0.1
AT3G60320,NRG2,251413_at,0.954458871645888,-0.773076819898814,-0.2,NA,2.57612604220452,0.4,NA,1.32664158666234,0.3
AT3G60330,AHA7,251405_at,0.953143672175718,-0.91558933331654,-0.1,NA,0.634352161478131,0.1,NA,1.12274155334741,0.1
AT3G60340,,251408_at,0.956044959703157,0.760004578150569,0.1,NA,0.966168603739009,0.2,NA,-1.7320100641711,-0.3
AT3G60350,ARABIDILLO-2,251407_at,0.962312862935318,0.481749106801066,0.1,NA,0.849673118268308,0.1,NA,-0.160348252669126,0
AT3G60360,EDA14,251371_at,0.990800099302854,-0.0923435888000517,0,NA,-0.549139287781609,-0.1,NA,0.0839832444867568,0
AT3G60370,,251414_at,0.953143672175718,2.48173136317065,0.3,NA,-1.44086903423243,-0.2,NA,0.751880614531003,0.1
AT3G60380,,251415_at,0.953143672175718,1.53685434089705,0.2,NA,2.50146640947612,0.3,NA,1.50050717904667,0.3
AT3G60390,HAT3,251374_at,0.953143672175718,1.45393317923801,0.2,NA,1.24081856446051,0.3,NA,3.09121131954396,0.7
AT3G60400,MTERF18,251416_at,0.956044959703157,-0.760794965177023,-0.1,NA,2.6898839050492,0.3,NA,-1.36252554766453,-0.2
AT3G60410,,251375_at,0.954458871645888,-0.854414946202594,-0.1,NA,0.701886933705983,0.1,NA,0.683583124798837,0.1
AT3G60415,,251400_at,0.953143672175718,0.937569304172666,0.3,0.876488483310319,-0.793139621644365,-0.5,0.861876022102826,0.698777839177786,0.3
AT3G60420,,251417_at,NA,-1.51732654717296,-0.1,NA,-1.11909633291723,-0.1,NA,-0.462831258338543,-0.1
AT3G60440,,251418_at,0.956044959703157,0.760032086477163,0.2,NA,-0.747507120285469,-0.2,NA,0.390911107082768,0.1
AT3G60450,,251370_at,0.9718026617393,0.344480005633068,0.1,NA,-0.563796829786976,-0.2,NA,-0.133799150964505,0
AT3G60470,,251419_at,0.966726010498673,-0.407474905018914,-0.1,NA,-0.219984933251151,0,NA,1.15423508914413,0.1
AT3G60480,,251369_at,0.959171010660004,-0.630588738704159,-0.1,NA,-0.575730094712639,-0.1,NA,0.250507402454526,0.1
AT3G60490,ERF035,251420_at,0.954458871645888,0.78916592400848,0.1,NA,-2.03197833605917,-0.3,NA,0.375595974116294,0.1
AT3G60510,,251421_at,0.975805730126733,0.281487694669443,0,NA,-0.289818382525072,0,NA,-0.905778237093696,-0.2
AT3G60520,,251372_at,0.968005312995502,0.376953500877111,0.1,NA,3.33443285664296,0.6,NA,0.418723184644685,0.1
AT3G60530,GATA4,251373_at,0.980639720547639,-0.235781806699341,0,NA,0.0290790744422637,0,NA,-0.55821082717827,-0.2
AT3G60540,,251422_at,0.953143672175718,2.3251733158238,0.4,NA,0.029446036830488,0,NA,1.62490058087378,0.3
AT3G60550,CYCU2-2,251423_at,NA,-1.73940184233639,-0.2,NA,0.487318921054732,0.1,NA,1.87294576892183,0.2
AT3G60560,,251424_at,NA,0.0898618654233052,0,NA,-0.238400081856306,0,NA,-0.658220600410273,-0.1
AT3G60570,EXPB5,251397_at,NA,-0.300535090075664,0,NA,-1.27616174620692,-0.2,NA,-0.641966357025559,-0.1
AT3G60580,ZAT9,251398_at,NA,-0.258171468826865,0,NA,-0.249209386281413,0,NA,0.819932426312033,0.1
AT3G60590,,251399_at,0.959171010660004,-0.593268143742137,-0.1,NA,-1.95116379780152,-0.3,NA,-0.902496943075888,-0.1
AT3G60600,PVA11,251338_at,0.964771544412102,0.447900848843296,0.1,NA,0.377132510554658,0,NA,0.580394094701204,0.1
AT3G60620,CDS5,251343_at,NA,-1.20720911535581,-0.1,NA,1.01198797600603,0.2,NA,0.471609911568723,0.1
AT3G60630,SCL22,251376_at,0.953143672175718,1.09714281380106,0.2,NA,1.65162524328592,0.3,NA,0.68156184080479,0.2
AT3G60640,ATG8G,251393_at,0.953143672175718,1.51945208238122,0.2,NA,1.31113246339471,0.2,NA,-1.04419928901811,-0.2
AT3G60650,,251377_at,NA,0.462395003541699,0,NA,0.383138299856829,0,NA,1.19603747546212,0.2
AT3G60660,,251378_at,0.953143672175718,1.56175119035227,0.2,NA,-1.9055475759742,-0.3,NA,0.812239235218319,0.1
AT3G60680,,251379_at,NA,-0.148793852344234,0,NA,1.83811000092218,0.4,NA,0.216393480237571,0
AT3G60690,,251342_at,0.953143672175718,-1.42702642534374,-0.3,NA,2.43772918569457,0.9,NA,-0.148131382296591,0
AT3G60700,,251380_at,NA,-1.17341321725245,-0.1,NA,-0.603101909200401,-0.1,NA,-0.453572271387373,-0.1
AT3G60720,PDLP8,251381_at,0.953143672175718,-3.46644142392766,-0.3,NA,-0.428043904008125,-0.1,NA,0.0193415326394834,0
AT3G60730,PME36,251382_at,0.953143672175718,-2.04082950002108,-0.2,NA,-0.751093620811326,-0.1,NA,-0.992742595006892,-0.1
AT3G60740,TFCD,251383_at,NA,-0.145384333206864,0,NA,-0.437023185913848,0,NA,-1.5876581647413,-0.3
AT3G60750,TKL-1,251396_at,0.980616224714367,0.236873603744323,0,NA,-0.0801265025219257,0,NA,1.0826743201729,0.3
AT3G60760,,251384_at,0.957569942940316,-0.744138917916594,-0.1,NA,-1.62852857914351,-0.2,NA,0.32646107710765,0
AT3G60770,RPS13A,251341_at,0.960991140134083,0.530634047131599,0.1,NA,-0.341030426057418,-0.1,NA,-0.102463008258836,0
AT3G60780,,251339_at,0.959171010660004,0.60257590560236,0.1,NA,-1.23025201715183,-0.2,NA,-0.517435786394186,-0.1
AT3G60790,,251385_at,0.967591374490665,0.379861235327817,0,NA,-0.671275453775294,-0.1,NA,2.26520715505238,0.3
AT3G60800,PAT14,251386_at,0.999612071047331,0.00169902144346719,0,NA,0.379087317276022,0.1,NA,-1.05194290574331,-0.2
AT3G60810,,251387_at,0.965500744578675,-0.425423113987883,-0.1,NA,-0.422798924298008,-0.1,NA,-0.645608492729903,-0.1
AT3G60820,PBF1,251337_at,0.953143672175718,1.43730069635394,0.1,NA,-0.780897349375067,-0.1,NA,0.581699299921451,0.1
AT3G60830,ARP 7.00,251340_at,0.954458871645888,0.853893851927018,0.1,NA,-0.21487731568395,0,NA,-0.298636175662968,0
AT3G60840,MAP65-4,251388_at,0.96941387906202,0.369607011754047,0.1,NA,-0.768840012666105,-0.2,NA,-0.402932204146118,-0.1
AT3G60850,,251389_at,0.959171010660004,-0.614606553830251,-0.1,NA,1.39892378330541,0.2,NA,0.540860132221162,0.1
AT3G60860,BIG2,251390_at,0.99779592230802,0.0217225217893753,0,NA,0.141205704179356,0,NA,-1.11913161073324,-0.2
AT3G60880,DHDPS1,251392_at,0.998325329877748,-0.0151744534512698,0,NA,-0.606425829960016,-0.1,NA,0.442808234006687,0.1
AT3G60900,FLA10,251394_at,0.953143672175718,2.56018160723063,0.5,NA,-0.120661300188062,0,NA,-0.569633235122027,-0.1
AT3G60910,,251391_at,0.960991140134083,-0.519919405495,-0.1,NA,0.0793126633237421,0,NA,-3.03544067342351,-0.4
AT3G60920,,251344_at,NA,0.845658103091077,0.1,NA,-1.86492783627668,-0.2,NA,-0.371002491960483,0
AT3G60940,,251345_at,NA,-0.495716217814157,-0.1,NA,-0.323114030654116,0,NA,-0.784659897878711,-0.1
AT3G60980,,251346_at,0.965500744578675,-0.425558333425856,-0.1,NA,-0.0456639717705484,0,NA,-0.52279404103436,-0.1
AT3G61010,,251347_at,0.953143672175718,-1.51182784157933,-0.2,NA,2.92025735018471,0.4,NA,-0.607742715326424,-0.1
AT3G61040,CYP76C7,251350_at,0.990154294373614,-0.0982194141914406,0,NA,-2.73154553325753,-0.4,NA,-0.481588637512866,-0.1
AT3G61060,AtPP2-A13,251356_at,0.960991140134083,-0.537947268192274,-0.3,0.732557564016967,1.11431527691582,0.5,NA,-2.11834855098816,-0.6
AT3G61070,PEX11E,251352_at,0.960991140134083,0.525457739040683,0.1,NA,-0.192371183454295,0,NA,-1.07182158756812,-0.1
AT3G61080,,251353_at,0.953143672175718,-1.01438689121424,-0.3,NA,0.446912080419373,0.1,NA,-1.42339471858552,-0.3
AT3G61090,,251354_at,0.966097403496253,0.423690639795826,0.1,NA,-0.339416315571984,0,NA,0.289862703126285,0.1
AT3G61100,,251355_at,0.975595557911522,0.289130189523884,0.1,NA,-0.23772609810363,-0.1,NA,-0.174517402092416,0
AT3G61110,RPS27B,251357_at,0.959171010660004,0.685252403888163,0.1,NA,-1.53632144702394,-0.2,NA,-0.367095397770034,-0.1
AT3G61120,AGL13,251312_at,NA,-0.491704505031014,0,NA,0.725936860636838,0.1,NA,-0.176001999354914,0
AT3G61130,GAUT1,251308_at,0.953143672175718,1.79608661148342,0.3,NA,0.42068517755794,0.1,NA,-0.370317462135713,0
AT3G61140,CSN1,251311_at,0.954458871645888,-0.83475196030267,-0.1,NA,-0.873730847661014,-0.2,NA,0.600417573612652,0.1
AT3G61150,HDG1,251310_at,0.953143672175718,1.00666870144241,0.1,NA,0.0272480737486491,0,NA,0.985153804853596,0.2
AT3G61160,,251358_at,0.953143672175718,-1.46521198854466,-0.4,NA,-0.47259063400132,-0.1,NA,-1.36936655719628,-0.2
AT3G61170,,251359_at,0.959171010660004,0.697245214540129,0.1,NA,-0.138387411325748,0,NA,0.262890020691473,0
AT3G61180,,251314_at,0.954458871645888,-0.78830494950252,-0.2,NA,0.438115768151988,0.1,NA,0.10337605384297,0
AT3G61190,BAP1,251336_at,0.966315474090641,0.421692495651055,0.1,NA,1.69899631891882,0.4,0.471134407174424,2.03690536983327,1
AT3G61200,,251307_at,0.987919998074416,0.122514393805971,0,NA,-1.23211258251245,-0.2,NA,-0.974641827027794,-0.2
AT3G61210,,251360_at,0.953143672175718,-1.64649047327151,-0.5,NA,1.6633235608511,0.3,NA,0.0676677604390667,0
AT3G61220,,251309_at,0.953143672175718,-1.59728085005992,-0.2,NA,-0.197670618591879,0,NA,-2.00357033881479,-0.3
AT3G61230,PLIM2C,251361_at,NA,-0.497027332278707,0,NA,-1.03662711563954,-0.2,NA,1.44484774879306,0.2
AT3G61240,RH12,251362_at,0.973879941402556,0.320381653260639,0,NA,-1.72381491501385,-0.3,NA,0.23388661497535,0
AT3G61250,AtMYB17,251363_at,NA,0.0984983182816175,0,NA,-0.0378969191542568,0,NA,-1.27667212972311,-0.2
AT3G61260,,251306_at,0.9718026617393,-0.336757430003366,-0.1,NA,0.883384017082022,0.2,NA,-0.69867120162174,-0.2
AT3G61300,,251364_at,0.966726010498673,-0.403083088373296,-0.1,NA,-2.02049913873791,-0.3,NA,0.198758850447751,0
AT3G61310,AHL11,251365_at,0.960991140134083,0.537491279087139,0.1,NA,-1.27378553254819,-0.3,NA,-0.321646537589057,-0.1
AT3G61340,,251366_at,0.959171010660004,-0.713188488933238,-0.1,NA,0.845673980691537,0.1,NA,0.276499391143057,0
AT3G61350,SKIP4,251367_at,0.953143672175718,-1.6174959272887,-0.3,NA,-1.31122103859438,-0.2,NA,0.0542606248010862,0
AT3G61360,,251313_at,NA,0.752389605485435,0.1,NA,1.10678741775289,0.2,NA,-0.518212452996157,-0.1
AT3G61380,,251368_at,0.985095207649745,-0.15084348499849,0,NA,0.318796245588671,0,NA,-0.469909142705936,-0.1
AT3G61390,PUB36,251334_at,0.954253784789457,0.866646230885511,0.1,NA,-0.271048251457418,0,NA,-0.141968818998337,0
AT3G61400,,251335_at,0.959171010660004,-0.577781575930723,-0.1,NA,-0.871095102212053,-0.1,NA,-0.765949062023329,-0.1
AT3G61410,,251315_at,NA,0.564573826481338,0.1,NA,-1.14233382363863,-0.1,NA,0.894726498255442,0.1
AT3G61430,PIP1-1,251324_at,0.956044959703157,-0.763457374613229,-0.4,0.897043900146453,0.704729659813796,0.4,NA,-1.66550095825369,-0.6
AT3G61440,CYSC1,251322_at,0.953143672175718,-3.20574565464613,-0.5,NA,-1.76701849472969,-0.3,NA,-1.12137616169667,-0.2
AT3G61450,SYP 73,251329_at,0.96649378439825,-0.416455664365486,-0.1,NA,-0.487919215644205,-0.1,NA,0.473677605988025,0.1
AT3G61460,BRH1,251321_at,0.953143672175718,-0.929304373830992,-0.1,NA,4.08945205216831,1,0.98379619936332,0.333621166479522,0.2
AT3G61490,,251317_at,0.953143672175718,1.03684177080139,0.2,NA,0.756063093336646,0.3,0.690458826834404,-1.3717948052577,-0.7
AT3G61510,ACS1,246172_s_at,0.953143672175718,-1.1958515152509,-0.1,NA,-0.294309734221953,0,NA,0.467395349004596,0.1
AT3G61530,KPHMT2,251320_at,NA,-0.17748328849658,0,NA,-0.45410736632889,-0.1,NA,1.3228144068296,0.2
AT3G61540,,251327_at,0.953143672175718,1.18206693538855,0.1,NA,-1.17441737018079,-0.2,NA,1.51164517640466,0.2
AT3G61550,ATL68,251330_at,0.963085306627988,-0.472833979021665,-0.1,NA,1.24383310239174,0.3,NA,-0.523409261002067,-0.1
AT3G61570,GC3,251318_at,0.953143672175718,-1.20905126605805,-0.2,NA,-0.404688416144656,-0.1,NA,0.0316687970883166,0
AT3G61580,SLD1,251323_at,0.983531596859139,0.195365757062341,0.1,NA,0.96677863217477,0.3,NA,-0.118502591723055,0
AT3G61590,HWS,251326_at,0.959171010660004,-0.576574089361156,-0.1,NA,1.85530100798563,0.4,NA,0.305430398183563,0.1
AT3G61600,POB1,251328_at,0.998255711711604,-0.0177837436566984,0,NA,-0.43037511762856,-0.1,NA,1.93464786465248,0.3
AT3G61610,,251319_at,0.953143672175718,2.66224323776433,0.4,NA,0.320075614714931,0,NA,1.01290512582939,0.1
AT3G61620,RRP41,251288_at,0.953143672175718,1.10379993712037,0.2,NA,-1.38922327572877,-0.3,NA,-0.170332163563337,0
AT3G61630,CRF6,251282_at,0.953143672175718,-3.10830560365242,-0.8,NA,0.434705091573296,0.2,NA,0.106833419153435,0
AT3G61640,AGP20,251281_at,0.953143672175718,1.53669962018197,0.2,NA,1.25174591014425,0.2,NA,2.01459895198408,0.5
AT3G61670,,251332_at,0.971157310946901,0.352315369738021,0.1,NA,0.986875393203655,0.2,NA,1.55434107595613,0.4
AT3G61690,,251333_at,0.953143672175718,1.33698761380708,0.2,NA,-2.68009797563267,-0.4,NA,1.12073407816641,0.3
AT3G61700,,251274_at,NA,0.145589072031305,0,NA,-1.17211729111147,-0.1,NA,-1.26098305411025,-0.2
AT3G61710,ATG6,251286_at,0.982301079442021,-0.199747791728672,0,NA,-0.0891472790966804,0,NA,0.275366247890849,0
AT3G61720,,251275_at,0.966726010498673,0.406996532066305,0.1,NA,0.453010470945187,0.1,NA,1.4812587431022,0.2
AT3G61740,ATX3,251276_at,0.953143672175718,0.922346429771248,0.1,NA,-1.53993095312155,-0.2,NA,-0.137730229836641,0
AT3G61760,DRP1B,251277_at,0.990800099302854,-0.0914416981056174,0,NA,-1.29681912154985,-0.2,NA,-0.435274027700241,0
AT3G61770,,251285_at,NA,-0.265322813663311,0,NA,-0.18245891947164,0,NA,-1.02907884807894,-0.2
AT3G61780,emb1703,251278_at,0.966875634816031,0.394052912571726,0.1,NA,0.964852248767397,0.3,NA,0.430304265661734,0.1
AT3G61790,SINAT3,251283_at,0.953143672175718,-1.01840282249841,-0.2,NA,2.05190510710285,0.4,NA,-1.27474963241642,-0.2
AT3G61800,,251279_at,0.953143672175718,-1.39613596597972,-0.2,NA,0.590751480246805,0.1,NA,0.450712328657387,0.1
AT3G61810,,251280_at,0.961737379567544,-0.5003761887159,-0.1,NA,1.3145001695795,0.2,NA,-0.0799297302438107,0
AT3G61820,,251287_at,0.953143672175718,2.47460339423561,0.4,NA,0.469785893824882,0.1,0.99420383898272,-0.285469365485103,-0.2
AT3G61830,ARF18,251289_at,0.981130018794951,0.229671522853521,0,NA,-0.563959343597558,-0.1,NA,0.0510257392166156,0
AT3G61840,,251284_at,0.984356637630244,0.156327003770157,0,NA,-0.0189885909109124,0,NA,1.48777379808933,0.3
AT3G61850,DAG1,251290_at,0.985404818767509,-0.148649386956592,0,NA,0.854124409224554,0.1,NA,-0.956284908284048,-0.2
AT3G61860,RS31,251242_at,0.953143672175718,-1.75340238735602,-0.2,NA,0.108823541699308,0,NA,-0.227899427291483,0
AT3G61870,,251243_at,0.959171010660004,0.598551534004589,0.1,NA,0.171371499165168,0,NA,0.258055111399959,0
AT3G61880,CYP78A9,251301_at,0.984356637630244,-0.186117480940654,0,NA,-1.06056233718897,-0.3,NA,1.68874487903266,0.4
AT3G61890,ATHB-12,251272_at,0.959171010660004,-0.700298959309098,-0.2,0.986100818178689,0.129534249213077,0.1,0.0999550915163456,-4.44231177519882,-1.1
AT3G61900,,251291_at,NA,-0.575429364975773,-0.1,NA,0.389884078149739,0.1,NA,-1.38711613704889,-0.2
AT3G61910,NAC066,251303_at,0.953143672175718,-1.04149420767948,-0.1,NA,-1.45128561820192,-0.2,NA,-0.888780586531006,-0.2
AT3G61920,,251292_at,0.953143672175718,1.02345099150565,0.6,0.768940768171139,1.04835802554526,0.5,0.979083708646236,0.345679515361998,0.2
AT3G61930,,251293_at,NA,-0.604931979612026,-0.1,NA,-0.0878527355499532,0,NA,1.95232763975587,0.3
AT3G61940,MTPA1,251294_at,NA,0.752265889432435,0.1,NA,-1.59564261797403,-0.2,NA,0.230312965432003,0
AT3G61950,BHLH67,251299_at,0.953143672175718,1.28947588045161,0.3,NA,3.72219273949402,0.4,NA,0.635159728521165,0.2
AT3G61960,ATG1A,251273_at,0.97479449478745,-0.301976919397722,0,NA,1.68485741587432,0.2,NA,-0.163270160096216,0
AT3G61970,NGA2,251302_at,NA,1.04917974120726,0.1,NA,2.30715609847973,0.4,NA,0.555387106800078,0.1
AT3G61980,,251300_at,0.959969180017631,-0.553967429699127,-0.1,NA,-1.20411008686777,-0.2,NA,-0.0405570397141794,0
AT3G61990,OMTF3,251304_at,0.992148403061429,0.0712433596745951,0,NA,0.753624790326261,0.1,NA,-0.522368794388707,-0.1
AT3G62000,,251295_at,0.953143672175718,1.57451423993204,0.2,NA,-0.819021136756661,-0.2,NA,-1.20672987559871,-0.2
AT3G62010,,251296_at,0.959171010660004,-0.580396888622035,-0.1,NA,-0.591720842782552,-0.2,NA,0.345059067575263,0.1
AT3G62020,GLP10,251297_at,0.953143672175718,-1.27606135254369,-0.2,NA,0.987851279364928,0.2,NA,-3.18212929359709,-0.3
AT3G62030,ROC4,251305_at,NA,0.319928854133049,0,NA,-0.196421728119599,0,NA,0.818248360576277,0.1
AT3G62040,,251298_at,0.953143672175718,-2.32955615158119,-0.3,NA,-0.710530227061472,-0.1,NA,-0.550543577192033,-0.1
AT3G62050,,251271_at,0.953143672175718,1.59911234903083,0.3,NA,-1.48550328551582,-0.2,NA,-0.325188690185529,-0.1
AT3G62060,,251244_at,0.953143672175718,2.52852351554688,0.3,NA,-1.07208556314109,-0.3,NA,-0.0373142116430294,0
AT3G62080,,251262_at,0.959171010660004,0.626286608213522,0.1,NA,-0.322825187792896,-0.1,NA,-0.984673205784093,-0.1
AT3G62090,PIF6,251245_at,NA,0.689653416437852,0.1,NA,-0.478899806527259,-0.1,NA,0.496319953974842,0.1
AT3G62100,IAA30,251246_at,NA,0.102588887188936,0,NA,1.80886607903212,0.2,NA,1.63412215826575,0.4
AT3G62110,,251261_at,NA,0.0230898450903193,0,NA,0.226456093333229,0,NA,-0.0513405240111415,0
AT3G62120,,251264_at,0.953143672175718,1.52795603180723,0.2,NA,-0.0698181724890683,0,NA,1.01321133426183,0.2
AT3G62130,LCD,251260_at,0.953143672175718,1.01496049366661,0.1,NA,0.794675416488986,0.1,NA,-0.764734847221172,-0.1
AT3G62140,,251247_at,0.953143672175718,-2.99034339482221,-0.3,NA,-1.56190243205127,-0.3,NA,0.0180019980116606,0
AT3G62150,ABCB21,251248_at,0.953143672175718,-2.49434793690081,-0.7,NA,-0.351883166004243,-0.1,NA,1.76136906699828,0.3
AT3G62160,,251249_at,0.953143672175718,-0.889795440994677,-0.1,NA,-0.677805952876472,-0.2,NA,-1.56683266148649,-0.2
AT3G62170,VGDH2,251258_at,NA,0.486543053654643,0,NA,-1.21767969257908,-0.2,NA,1.71824988710153,0.2
AT3G62180,,251250_at,0.953143672175718,1.1687327864159,0.2,NA,-2.40000986621367,-0.3,NA,-0.874492429949972,-0.1
AT3G62190,,251263_at,0.988828531450245,-0.107326205166418,0,NA,-0.495017174577708,-0.1,NA,-1.87771624114846,-0.3
AT3G62220,,251251_at,0.984356637630244,-0.170400790732555,0,NA,-0.735455754514575,-0.1,NA,0.802593782214324,0.1
AT3G62230,,251252_at,NA,-0.439228730216139,0,NA,0.254668786146109,0,NA,-1.25018011955007,-0.2
AT3G62240,,251253_at,0.985095207649745,-0.150305208759677,0,NA,1.56206061831996,0.3,NA,0.901906352586586,0.1
AT3G62260,,251259_at,0.953143672175718,-3.07669225173208,-0.4,0.79061840617681,-0.977616492418817,-0.5,0.975378119957461,-0.39282854751106,-0.3
AT3G62270,BOR2,251254_at,0.98976885173622,-0.100915539747092,0,NA,-0.660618001531996,-0.1,NA,-0.338591639056814,0
AT3G62280,,251255_at,0.953143672175718,-0.901258640692079,-0.1,NA,0.58757645450263,0.1,NA,-0.70680527804407,-0.1
AT3G62290,ARFA1E,251257_at,0.963964596032026,-0.466109030132521,-0.1,NA,0.441537948683287,0.1,NA,-1.71443256746827,-0.4
AT3G62300,DUF7,251256_at,0.953143672175718,2.71581419052855,0.4,NA,0.653056501798724,0.2,NA,1.30254888390111,0.3
AT3G62310,,251265_at,0.960040916962731,0.54771846193749,0.1,NA,0.397258242297258,0.1,NA,0.0934090290558133,0
AT3G62320,,251266_at,NA,-0.112515736392088,0,NA,-2.17439184146092,-0.2,NA,-0.00834224915651916,0
AT3G62330,,251267_at,0.954458871645888,-0.835368089658922,-0.1,NA,-0.225456605244557,-0.1,NA,-0.243519889822111,0
AT3G62350,,251268_at,NA,-0.70511070909251,-0.1,NA,0.85767695109089,0.1,NA,-0.306922457691668,0
AT3G62360,,251269_at,0.961737379567544,0.505277690150157,0.1,NA,-0.405860231985912,-0.1,NA,-0.459647443204548,-0.1
AT3G62370,,251270_at,0.953143672175718,-1.05267421071012,-0.1,NA,-1.46001725173404,-0.2,NA,-0.512226424437924,-0.1
AT3G62380,,251236_at,NA,-0.560660865305,-0.1,NA,-0.525418507074535,-0.1,NA,0.336097785758597,0
AT3G62390,TBL6,251219_at,0.954458871645888,-0.836033651922688,-0.2,NA,1.1800337132378,0.2,NA,-0.283011075144974,-0.1
AT3G62400,,251220_at,0.953143672175718,1.34637062755895,0.4,NA,-0.452456766646956,-0.1,NA,1.52314930269965,0.2
AT3G62410,CP12-2,251218_at,0.971157310946901,-0.351071059404916,-0.1,NA,-0.478389012553082,-0.2,NA,0.442154534028455,0.2
AT3G62420,BZIP53,251237_at,0.961470501226721,0.515310936130072,0.1,NA,5.84465540476355,0.6,NA,2.49037104482874,0.7
AT3G62430,,251238_at,NA,-1.4510646793502,-0.1,NA,-0.528867393216316,-0.1,NA,-0.631292103686364,-0.1
AT3G62440,,251239_at,NA,0.117638393935388,0,NA,-0.344746235516322,0,NA,-1.05262037657055,-0.1
AT3G62450,,251240_at,0.9718026617393,0.345407962593296,0.1,NA,0.153048789694402,0,NA,0.430724717646252,0.1
AT3G62500,,251214_at,0.953143672175718,-2.13247538601573,-0.3,NA,-0.302799042575878,0,NA,0.44884417023363,0.1
AT3G62510,,251215_at,NA,-0.284026163053726,0,NA,0.310630985872105,0,NA,-0.0435517098952763,0
AT3G62550,,251221_at,0.96502227053573,0.44417146633135,0.2,NA,-2.34237073370478,-0.7,0.970131645414235,0.431194722012229,0.3
AT3G62560,,251217_at,0.953143672175718,-1.52460561718591,-0.2,NA,-0.134903431948888,0,NA,-1.06724479409964,-0.1
AT3G62580,,251222_at,0.954253784789457,0.857816923758089,0.2,NA,0.290740313806653,0,NA,-0.487161738092769,-0.1
AT3G62590,PLIP3,251191_at,0.953143672175718,0.917002900880651,0.1,NA,-0.494190897295823,-0.1,NA,-1.2279096868746,-0.2
AT3G62600,ERDJ3B,251182_at,0.975595557911522,0.289391116752412,0.1,NA,1.59001142188111,0.3,NA,2.44575959046889,0.4
AT3G62610,MYB11,251223_at,0.954458871645888,-0.781621660752949,-0.1,NA,-0.592094833891467,-0.1,NA,-1.08605479423674,-0.2
AT3G62620,,251224_at,NA,0.744037387705617,0.1,NA,-0.226988532385029,0,NA,-1.19416612248565,-0.3
AT3G62630,,251183_at,0.982301079442021,0.204689576984396,0,NA,2.90119009449579,0.9,NA,0.337723432151152,0.1
AT3G62640,,251180_at,0.953143672175718,-1.19813462633432,-0.1,NA,-1.30834230420779,-0.1,NA,-1.02121751820002,-0.2
AT3G62650,,251189_at,0.960991140134083,0.53897495574509,0.1,NA,-0.299585812065166,0,NA,-0.322503982073633,-0.1
AT3G62660,GATL7,251225_at,0.954253784789457,-0.872179697174855,-0.3,NA,1.57547762876879,0.4,NA,0.0375887030949911,0
AT3G62680,PRP3,251226_at,0.953143672175718,-1.94521667454744,-0.3,NA,-0.582984521582253,-0.1,NA,0.0318311893666854,0
AT3G62690,ATL5,251190_at,0.954458871645888,0.798296342906833,0.1,NA,-1.01188569676083,-0.2,NA,0.477691837452062,0.1
AT3G62700,ABCC14,251227_at,0.953143672175718,0.969917303556254,0.2,NA,0.865392675261728,0.2,NA,-1.29368953924997,-0.3
